qid,test_id,source_file,type,question_text,dominant_topic,dominant_topic_probability,topic_entropy_bits,topic_distribution
33,math_geometry_2015,math-geometry-2015.js,multiple-choice,"The equation (x − 1)² + (y − 3)² = r² represents circle A. The point B(4, 7) lies on the circle. What is r, the length of the radius of circle A?",4,0.8135440846162516,1.2174450245070196,0:0.0266|1:0.0266|2:0.0266|3:0.0266|4:0.8135|5:0.0267|6:0.0268|7:0.0267
34,math_geometry_2015,math-geometry-2015.js,multiple-choice,Rodrigo planted flowers in a section of a circular garden as shown. Which is closest to the area of this section of the garden?,4,0.689344902946145,1.766046979700623,0:0.0443|1:0.0443|2:0.0445|3:0.0443|4:0.6893|5:0.0444|6:0.0444|7:0.0444
35,math_geometry_2015,math-geometry-2015.js,multiple-choice,The height of a cylinder is 9.5 centimeters. The diameter of this cylinder is 1.5 centimeters longer than the height. Which is closest to the volume of the cylinder?,4,0.6742544163269294,1.8250037865656554,0:0.0465|1:0.0465|2:0.0465|3:0.0465|4:0.6743|5:0.0465|6:0.0466|7:0.0466
36,math_geometry_2015,math-geometry-2015.js,multiple-choice,"Which shape must have opposite sides that are parallel and congruent, and diagonals that are perpendicular bisectors of each other?",4,0.497239107201804,2.4112962646510074,0:0.0709|1:0.0709|2:0.0726|3:0.0710|4:0.4972|5:0.0713|6:0.0746|7:0.0713
37,math_geometry_2015,math-geometry-2015.js,drag-drop,"A circle has a center at (4, −7) and a radius of 4 units. Create the equation of this circle.",4,0.7693946950513882,1.4264536772284164,0:0.0329|1:0.0329|2:0.0329|3:0.0329|4:0.7694|5:0.0329|6:0.0332|7:0.0330
38,math_geometry_2015,math-geometry-2015.js,multiple-choice,The figure represents the pattern for a quilt. • ∠ABC = 120° • ∠ADC = (2x + 30)° • ∠BCD = x° What is the measure of ∠DCE?,4,0.731339259527325,1.5937598856067,0:0.0383|1:0.0383|2:0.0383|3:0.0383|4:0.7313|5:0.0384|6:0.0384|7:0.0387
39,math_geometry_2015,math-geometry-2015.js,multiple-choice,A rectangular prism is shown. What is the surface area of the prism?,4,0.7528050945890349,1.5007656006322296,0:0.0353|1:0.0353|2:0.0353|3:0.0353|4:0.7528|5:0.0353|6:0.0353|7:0.0354
40,math_geometry_2015,math-geometry-2015.js,multiple-choice,The volumes of two spheres are in a ratio of 1:8. What is the ratio of their radii?,4,0.40816055252067335,2.637004183695854,0:0.0839|1:0.0839|2:0.0840|3:0.0856|4:0.4082|5:0.0844|6:0.0847|7:0.0852
41,math_geometry_2015,math-geometry-2015.js,multiple-choice,The minute hand on a clock is 10 centimeters long and travels through an arc of 108° every 18 minutes. Which measure is closest to the length of the arc the minute hand travels through during this 18-minute period?,4,0.6993797781836507,1.725995257828261,0:0.0429|1:0.0429|2:0.0429|3:0.0429|4:0.6994|5:0.0430|6:0.0430|7:0.0430
42,math_geometry_2015,math-geometry-2015.js,multiple-choice,Which point lies on the circle represented by the equation (x − 1)² + (y − 3)² = 7²?,4,0.7950131797889785,1.307257815199212,0:0.0292|1:0.0292|2:0.0292|3:0.0292|4:0.7950|5:0.0293|6:0.0296|7:0.0293
43,math_geometry_2015,math-geometry-2015.js,multiple-select,Select each property that is valid about the diagonals of a square. The diagonals of a square --,4,0.5404069036675333,2.285493340568083,0:0.0652|1:0.0652|2:0.0652|3:0.0652|4:0.5404|5:0.0656|6:0.0664|7:0.0668
44,math_geometry_2015,math-geometry-2015.js,multiple-choice,Sarah is filling a glass sphere with decorative sand. The radius of the sphere is 2 inches. Which is closest to the minimum amount of sand Sarah needs to completely fill the glass sphere?,4,0.6647854965335881,1.8612313110519918,0:0.0478|1:0.0478|2:0.0479|3:0.0479|4:0.6648|5:0.0479|6:0.0479|7:0.0480
45,math_geometry_2015,math-geometry-2015.js,multiple-choice,Aaron built a geometrically similar model of the Washington Monument. The height of the actual monument is nearly 555.5 feet. Aaron's model is 505 millimeters in height. The width of the base of the actual monument is 55 feet. Which is closest to the width of the base of the model?,4,0.46092992418311235,2.102959019458044,0:0.0373|1:0.0373|2:0.0373|3:0.3149|4:0.4609|5:0.0376|6:0.0373|7:0.0374
1,math_geometry_practice_2023,math-geometry-practice-2023.js,multiple-choice,"Which value for x is a counterexample to the following statement? For all positive values of x, x 3 ≥ x.",6,0.7273018121116357,1.5760782500893251,0:0.0313|1:0.0313|2:0.0316|3:0.0314|4:0.0317|5:0.0315|6:0.7273|7:0.0840
2,math_geometry_practice_2023,math-geometry-practice-2023.js,multiple-choice,"The Venn diagram represents the combination of lunches that athletes selected. • A total of 310 athletes selected a sandwich. • A total of 125 athletes selected both a sandwich and a salad. • A total of 180 athletes selected both a sandwich and a soup. How many athletes selected a sandwich, a soup, and a salad?",7,0.6559765045178403,1.894412278052482,0:0.0491|1:0.0491|2:0.0491|3:0.0491|4:0.0493|5:0.0492|6:0.0491|7:0.6560
3,math_geometry_practice_2023,math-geometry-practice-2023.js,multiple-choice,Given the Venn diagram: Which statement is valid?,4,0.5165836782022816,2.0508324833793155,0:0.0367|1:0.0367|2:0.0367|3:0.0367|4:0.5166|5:0.0371|6:0.2626|7:0.0369
4,math_geometry_practice_2023,math-geometry-practice-2023.js,multiple-choice,Lines a and b intersect lines c and d. Which of the following statements could be used to prove that a ∥ b and c ∥ d?,4,0.42041244696627533,2.3437308980322586,0:0.0504|1:0.0504|2:0.0504|3:0.0505|4:0.4204|5:0.0507|6:0.2765|7:0.0507
5,math_geometry_practice_2023,math-geometry-practice-2023.js,multiple-choice,Lines j and k are cut by transversals m and n. (Figure is not drawn to scale.) Which relationship is sufficient to prove j ∥ k?,4,0.6473418786246261,1.9264429384412805,0:0.0501|1:0.0501|2:0.0512|3:0.0501|4:0.6473|5:0.0502|6:0.0503|7:0.0505
6,math_geometry_practice_2023,math-geometry-practice-2023.js,multiple-choice,The perimeter of △JKL is 200 centimeters. • JK = 68 centimeters • KL = 62 centimeters Which statement is true about the interior angles of △JKL?,4,0.370960868117042,2.346786345764352,0:0.0494|1:0.0494|2:0.0495|3:0.0495|4:0.3710|5:0.0495|6:0.3320|7:0.0497
7,math_geometry_practice_2023,math-geometry-practice-2023.js,multiple-choice,Triangle STW and △XYZ are shown. Which value of x makes △STW ≅ △XYZ?,4,0.6904466526990489,1.6149810739126271,0:0.0266|1:0.0266|2:0.1498|3:0.0266|4:0.6904|5:0.0266|6:0.0268|7:0.0266
8,math_geometry_practice_2023,math-geometry-practice-2023.js,multiple-choice,Evelyn is constructing a triangle congruent to △ABC using ray MN. Which triangle should Evelyn construct that will be congruent to △ABC?,4,0.7009550396502991,1.7196454633080145,0:0.0427|1:0.0427|2:0.0427|3:0.0427|4:0.7010|5:0.0428|6:0.0427|7:0.0427
9,math_geometry_practice_2023,math-geometry-practice-2023.js,multiple-choice,The figure shown is a regular hexagon. Which measure is the length of the diagonal AC?,4,0.796754690911972,1.2989531056567478,0:0.0290|1:0.0290|2:0.0290|3:0.0290|4:0.7968|5:0.0290|6:0.0290|7:0.0291
10,math_geometry_practice_2023,math-geometry-practice-2023.js,multiple-choice,A carpenter will build a shed with four walls and a roof. The shape of the shed will consist of a triangular prism and a rectangular prism as shown in the model. A vertical plane intersects the model. The plane is parallel to the front face of the model. What is the shape of this cross section?,4,0.5279543729171565,1.99328135878765,0:0.0340|1:0.0340|2:0.0340|3:0.2672|4:0.5280|5:0.0342|6:0.0347|7:0.0341
11,math_geometry_practice_2023,math-geometry-practice-2023.js,multiple-choice,"A carpenter will build a shed with four walls and a roof. The shape of the shed will consist of a triangular prism and a rectangular prism as shown in the model. If w = 12 and h = 6, the surface area of the exterior walls and doors is exactly —",4,0.7796302344653455,1.3794976327767974,0:0.0314|1:0.0314|2:0.0314|3:0.0316|4:0.7796|5:0.0315|6:0.0315|7:0.0315
12,math_geometry_practice_2023,math-geometry-practice-2023.js,multiple-choice,"A carpenter will build a shed with four walls and a roof. The shape of the shed will consist of a triangular prism and a rectangular prism as shown in the model. If w = 12, which equation correctly models a calculation of the volume of the shed?",4,0.7862254870221449,1.348775338606861,0:0.0305|1:0.0305|2:0.0305|3:0.0306|4:0.7862|5:0.0305|6:0.0307|7:0.0305
13,math_geometry_practice_2023,math-geometry-practice-2023.js,multiple-choice,A cylinder has a volume of 540π cubic centimeters and a base with a circumference of 12π centimeters. What is the height of the cylinder?,4,0.6028035423102145,2.0843579106428223,0:0.0567|1:0.0567|2:0.0567|3:0.0567|4:0.6028|5:0.0567|6:0.0569|7:0.0568
14,math_geometry_practice_2023,math-geometry-practice-2023.js,multiple-choice,The height of a rectangular prism is decreased by a factor of 1 3 . The other dimensions are unchanged. Which statement is true?,4,0.49335661872585146,2.0352870550968256,0:0.0348|1:0.0348|2:0.0348|3:0.0348|4:0.4934|5:0.0348|6:0.2977|7:0.0349
15,math_geometry_practice_2023,math-geometry-practice-2023.js,multiple-choice,A company makes two similar cylindrical containers. The total surface area of the smaller container is 0.81 times that of the larger container. The height of the larger container is 60 centimeters. What is the height of the smaller container?,4,0.6561412012007599,1.8934752667860129,0:0.0482|1:0.0482|2:0.0535|3:0.0483|4:0.6561|5:0.0484|6:0.0486|7:0.0486
16,math_geometry_practice_2023,math-geometry-practice-2023.js,multiple-choice,Given: Quadrilateral ABCD Which expression proves that ABCD is a rectangle?,4,0.5064813491521056,2.1616247789320693,0:0.0409|1:0.0409|2:0.0552|3:0.0409|4:0.5065|5:0.2336|6:0.0410|7:0.0410
17,math_geometry_practice_2023,math-geometry-practice-2023.js,multiple-choice,The figure shown is composed of a regular pentagon and a rectangle. What is the measure of each of the angles identified as x?,4,0.7761174508172834,1.395645863405476,0:0.0317|1:0.0317|2:0.0336|3:0.0317|4:0.7761|5:0.0318|6:0.0318|7:0.0317
18,math_geometry_practice_2023,math-geometry-practice-2023.js,multiple-choice,"Points Q, R, and S lie on circle P. What is the value of x?",4,0.6055184147379651,1.8862632683279543,0:0.0338|1:0.0338|2:0.1916|3:0.0338|4:0.6055|5:0.0339|6:0.0338|7:0.0339
19,math_geometry_practice_2023,math-geometry-practice-2023.js,multiple-choice,"In circle P, m∠HJK = 60° and the measure of arc JK = 2 • (the measure of arc HJ). What is the measure of arc HJ?",4,0.667437377123777,1.8511444212380253,0:0.0475|1:0.0475|2:0.0475|3:0.0475|4:0.6674|5:0.0475|6:0.0475|7:0.0476
20,math_geometry_practice_2023,math-geometry-practice-2023.js,multiple-choice,Circle P has a radius of 1 unit. A central angle of circle P is 225°. What is the length of the minor arc?,4,0.771613230116858,1.416351099256497,0:0.0326|1:0.0326|2:0.0326|3:0.0326|4:0.7716|5:0.0327|6:0.0326|7:0.0327
21,math_geometry_practice_2023,math-geometry-practice-2023.js,multiple-choice,"The design for the arc-shaped stand of the hammock shown was based on a 144° arc, ⏜ST, of a circle with a radius of 2.3 meters. (Figure is not drawn to scale.) The length of ⏜ST is closest to —",4,0.8093407857960891,1.2380964904430432,0:0.0272|1:0.0272|2:0.0272|3:0.0272|4:0.8093|5:0.0272|6:0.0272|7:0.0273
22,math_geometry_practice_2023,math-geometry-practice-2023.js,multiple-choice,Given: Three concentric circles with the center O; KL is congruent to LN is congruent to NO; KP = 42 inches Which is closest to the area of the shaded region?,4,0.7577029675380785,1.4790527215570912,0:0.0346|1:0.0346|2:0.0347|3:0.0347|4:0.7577|5:0.0346|6:0.0346|7:0.0346
23,math_geometry_practice_2023,math-geometry-practice-2023.js,multiple-choice,Given: Circle T with WP = 36 centimeters Which best represents the area of the shaded sector?,4,0.6132835070007393,1.7308612511558763,0:0.0254|1:0.0254|2:0.0254|3:0.0255|4:0.6133|5:0.0255|6:0.0254|7:0.2343
1,math_grade3_2014,math-grade3-2014.js,multiple-choice,Which number sentence will 9 + 6 = 15 help solve?,7,0.7612127562180624,1.4633780950515614,0:0.0341|1:0.0341|2:0.0341|3:0.0341|4:0.0341|5:0.0342|6:0.0341|7:0.7612
2,math_grade3_2014,math-grade3-2014.js,multiple-choice,Two sets of circles are shown. Which of the following correctly compares the fraction of circles shaded in Set S to the fraction of circles shaded in Set T?,7,0.5878206252267032,1.8952831128152636,0:0.0324|1:0.0324|2:0.0324|3:0.2163|4:0.0326|5:0.0334|6:0.0326|7:0.5878
3,math_grade3_2014,math-grade3-2014.js,multiple-choice,The place value model shown represents a number. What number is represented by this place value model?,7,0.555163006207777,1.975127554676383,0:0.0254|1:0.0254|2:0.1175|3:0.1993|4:0.0255|5:0.0263|6:0.0254|7:0.5552
4,math_grade3_2014,math-grade3-2014.js,drag-drop,"Round 5,647 to the places shown.",4,0.8198116809337954,1.1863230398071911,0:0.0256|1:0.0256|2:0.0256|3:0.0256|4:0.8198|5:0.0256|6:0.0265|7:0.0257
5,math_grade3_2014,math-grade3-2014.js,multiple-choice,Two packages of eggs are shown. Which statement correctly compares the fraction of the number of eggs in Package P to the fraction of the number of eggs in Package Q?,7,0.6246620218213065,1.7821670444904552,0:0.0291|1:0.0291|2:0.0291|3:0.0293|4:0.2000|5:0.0297|6:0.0292|7:0.6247
6,math_grade3_2014,math-grade3-2014.js,multiple-choice,"Which shows the number 78,025 written in word form?",7,0.7469261493654572,1.52566240347956,0:0.0350|1:0.0350|2:0.0351|3:0.0351|4:0.0351|5:0.0426|6:0.0352|7:0.7469
7,math_grade3_2014,math-grade3-2014.js,multiple-choice,This model is shaded to represent one whole. Look at the following model. What number do the shaded parts in this model represent?,3,0.5232156035174284,1.820490999302931,0:0.0249|1:0.0249|2:0.0249|3:0.5232|4:0.0250|5:0.0268|6:0.0251|7:0.3252
8,math_grade3_2014,math-grade3-2014.js,multiple-choice,Which number sentence can be completed using the basic fact sentence 3 × 2 = 6?,7,0.705669959685581,1.7005377858482755,0:0.0420|1:0.0420|2:0.0420|3:0.0421|4:0.0421|5:0.0421|6:0.0421|7:0.7057
9,math_grade3_2014,math-grade3-2014.js,drag-drop,Select the symbol that will make each number sentence true.,7,0.7408947139228024,1.5527928184163917,0:0.0370|1:0.0370|2:0.0370|3:0.0370|4:0.0370|5:0.0370|6:0.0372|7:0.7409
10,math_grade3_2014,math-grade3-2014.js,multiple-choice,In which group are exactly 3 8 of the shapes circles?,4,0.38968242133154435,2.6779461002982554,0:0.0866|1:0.0866|2:0.0866|3:0.0886|4:0.3897|5:0.0872|6:0.0870|7:0.0877
11,math_grade3_2014,math-grade3-2014.js,multiple-choice,What number goes in the box to make this number sentence true? 63 ÷ ☐ = 9,7,0.7957838831765613,1.3035873751305767,0:0.0291|1:0.0291|2:0.0292|3:0.0291|4:0.0292|5:0.0292|6:0.0293|7:0.7958
12,math_grade3_2014,math-grade3-2014.js,multiple-choice,This model is shaded to represent one whole. These two models are each shaded to represent a fraction. What is the sum of these two fractions?,3,0.611411593124021,1.8355951660418774,0:0.0309|1:0.0309|2:0.0310|3:0.6114|4:0.2015|5:0.0319|6:0.0310|7:0.0313
13,math_grade3_2014,math-grade3-2014.js,multiple-choice,Which number sentence best represents this set of flowers?,7,0.8327231818343416,1.1210425154142312,0:0.0239|1:0.0239|2:0.0239|3:0.0239|4:0.0239|5:0.0239|6:0.0239|7:0.8327
14,math_grade3_2014,math-grade3-2014.js,multiple-choice,"Kiku had a total of 25 plants at her store on Tuesday morning. During the day, she sold 16 of these plants and then received 136 new plants. At the end of the day, exactly how many plants did Kiku have?",7,0.5460073579898634,2.268399909207543,0:0.0647|1:0.0647|2:0.0647|3:0.0647|4:0.0651|5:0.0650|6:0.0651|7:0.5460
15,math_grade3_2014,math-grade3-2014.js,multiple-choice,This model is shaded to represent one whole. These two models are shaded to represent a fraction. What is the difference between these two fractions?,3,0.6058485671790746,1.8484737437576564,0:0.0312|1:0.0312|2:0.0312|3:0.6058|4:0.2056|5:0.0321|6:0.0313|7:0.0316
16,math_grade3_2014,math-grade3-2014.js,free-response,A store has 57 packages of gum with 5 pieces of gum in each package. What is the total number of pieces of gum in these packages? Write the number only; do not include units.,7,0.722200292031865,1.6323175560385406,0:0.0397|1:0.0397|2:0.0397|3:0.0397|4:0.0397|5:0.0398|6:0.0397|7:0.7222
17,math_grade3_2014,math-grade3-2014.js,multiple-choice,What is 3 4 + 1 4 ?,0,0.125,3.0,0:0.1250|1:0.1250|2:0.1250|3:0.1250|4:0.1250|5:0.1250|6:0.1250|7:0.1250
18,math_grade3_2014,math-grade3-2014.js,multiple-choice,"3,000 - 285 = ?",0,0.125,3.0,0:0.1250|1:0.1250|2:0.1250|3:0.1250|4:0.1250|5:0.1250|6:0.1250|7:0.1250
19,math_grade3_2014,math-grade3-2014.js,multiple-choice,Which of these is best represented by this number line?,7,0.8231701529338681,1.1695159694812798,0:0.0252|1:0.0252|2:0.0252|3:0.0253|4:0.0253|5:0.0254|6:0.0252|7:0.8232
20,math_grade3_2014,math-grade3-2014.js,multiple-select,Select each multiplication fact that equals 48.,4,0.23893361713770175,2.900047418170469,0:0.0959|1:0.0959|2:0.0962|3:0.0962|4:0.2389|5:0.1750|6:0.1021|7:0.0997
21,math_grade3_2014,math-grade3-2014.js,multiple-choice,How many minutes are there from 10:30 A.M. to 1:00 P.M.?,7,0.3600121272320374,2.739323068062944,0:0.0910|1:0.0910|2:0.0910|3:0.0911|4:0.0936|5:0.0911|6:0.0913|7:0.3600
22,math_grade3_2014,math-grade3-2014.js,multiple-choice,Harry drew a picture with the figures shown. Which best describes the figures in this picture?,4,0.4425469774411783,2.30703118750674,0:0.0489|1:0.0489|2:0.0489|3:0.0489|4:0.4425|5:0.0494|6:0.0492|7:0.2633
